Voltage (V),Current (A),Motor Speed (RPM),Temperature (°C),Vibration (g),Ambient Temp (°C),Humidity (%),Fault Label
0.9045778594819749,0.1544176712714884,0.9649703264929124,0.26472462371230543,0.14159205388468693,0.19286832299724987,0.5221968765627761,0.0
0.6111804600801947,0.22700411027211606,0.23158263217912708,0.44916781333476463,0.31708824199334873,0.2678062679712897,0.9535124432055101,2.0
0.533398216722162,0.11788920464318789,0.40121296896918535,0.2379152759631733,0.2137899201991072,0.2677510988976851,0.6888109608434124,2.0
0.9245508053254079,0.5848559038907437,0.3441640823409302,0.17777507759538486,0.5019286365529055,0.792278079070948,0.04555167253922876,1.0
0.8441475493514008,0.7667317109385912,0.7281741225458175,0.3418886007913783,0.345589123537923,0.7492627286118296,0.593345815408414,0.0
0.8386307170156755,0.2060512039530957,0.5419629260291178,0.05308610545576242,0.1148340709702265,0.6170385409036143,0.38218265211729874,0.0
0.9379902069970101,0.5004020395065624,0.7193390567395557,0.23174733418457538,0.3041172410530547,0.2874191862157659,0.0606100487148411,0.0
0.3651491330736123,0.14060569109907814,0.6220965323357687,0.8714822871035194,0.16739628104211207,0.19038208618762997,0.41001469158148474,3.0
0.5032899080300572,0.17184072845388218,0.21324871434976486,0.4279941680592544,0.25992841302080266,0.27770363506457385,0.09335126252702741,2.0
0.9509952455907598,0.8479357644914263,0.15309347496934758,0.42607713344401965,0.10133566916993554,0.33759722742552656,0.33391976564825476,0.0
0.7528511160310594,0.7376182210751306,0.7899192942686724,0.3231548196645597,0.21283692823292838,0.3836524730281371,0.9443947662761353,0.0
0.9338658622692497,0.5499894158971405,0.26699892966249805,0.12245964571858509,0.6693565507827677,0.633928274665809,0.08101060969060137,1.0
0.687671642025367,0.20926820632509838,0.5958844947575077,0.24548966381517323,0.4400424891637464,0.6596489630577391,0.7526872569246296,2.0
0.8504268518305815,0.3397051123816619,0.3361549315868124,0.2218241735999409,0.3528946359193766,0.8646386626149243,0.07441047990199279,0.0
0.5337356771367427,0.062305626836840294,0.22637174658270723,0.2516122314956343,0.3914668941289521,0.14927336139143743,0.7332579418362656,2.0
0.7554425326053813,0.782598985043254,0.45003561251486124,0.007861516288335757,0.2554732413965278,0.2490207919226538,0.8424610673869982,0.0
0.6907923751981886,0.3312262055800309,0.5079755650662945,0.3334969767640189,0.2361818736148506,0.40634507911235684,0.19127759467138172,2.0
0.6218239531557179,0.5384407048812222,0.3774369246202164,0.5095578162248227,0.24291987209281096,0.35179188872959877,0.10784125259304289,3.0
0.8779962961657923,0.54497613197666,0.2816556625353851,0.6006169030545754,0.9627982712581005,0.5384140769226182,0.12835160820799696,1.0
0.8050814085824924,0.27113590059334713,0.34484847729030643,0.3566189525625758,0.2760894970907667,0.4805225462550229,0.27576844636424813,0.0
0.6272031154759503,0.13452799242989608,0.23723256975054022,0.023837856944479208,0.08094940849275152,0.5492339346997981,0.9289635367719108,2.0
0.8103336049033443,0.6861467107096215,0.5348792200236043,0.15227741678902978,0.21073096905909117,0.3268523345373947,0.5878554210748518,0.0
0.5267637343187754,0.4481858357935883,0.20063667713787672,0.8947959580664714,0.05293996645171094,0.9290087951460759,0.6936201136776342,3.0
0.21743534567648326,0.44570261302024217,0.7889048484443417,0.7862026232178888,0.2099299077032007,0.0709782617176905,0.7866436976631602,3.0
0.06401094265196594,0.2392671272120531,0.2834018515148311,0.9349409433897603,0.0072011577769668655,0.20426213720424136,0.0934237219146149,3.0
0.03144193193946587,0.13492387470413644,0.07058583573290947,0.46151883832548657,0.21971217284049832,0.8082286876787901,0.07574394659007955,3.0
0.8578022121921296,0.2802822535506033,0.4647818897086202,0.3381495779552842,0.7920957380826973,0.9523400140041778,0.3173616750980316,1.0
0.5722725006686413,0.30360630512757036,0.2557163200628264,0.4732604451333673,0.2308413964785272,0.624570830522434,0.1688281195128003,2.0
0.6360347083873175,0.2832004010779149,0.13550695939918173,0.7294409871757682,0.13224756091294232,0.3312043301960095,0.6588150741560322,3.0
0.1434588824458194,0.24212271079005018,0.6683212536226651,0.9236897382871322,0.15883783863427042,0.4962782161186199,0.45251904547888977,3.0
0.432935823813009,0.19807923050180046,0.3002725131599815,0.9947442098711973,0.2712232095956458,0.5633189538238537,0.09414873318331618,3.0
0.8744494812341177,0.12737300830576667,0.3361801591481661,0.4459478850255788,0.2269202616943809,0.2406810739931906,0.3517426673594458,0.0
0.8120535298444209,0.2637631478258241,0.9617108651394568,0.41386132277778576,0.2584118127741844,0.6820711323616482,0.08923820275732164,0.0
0.7793279419042118,0.5615681549263868,0.49830465522728196,0.18638531214796245,0.1359888368225215,0.5114567510980568,0.9177926794627659,0.0
0.9217791529020083,0.502765427549137,0.9204974331266078,0.3175328939136437,0.11900226120658279,0.7128097829677296,0.16948801824266735,0.0
0.8261555759512587,0.655048609731996,0.4799422808013104,0.21821103569444888,0.34332132760061534,0.8366552807868894,0.8903846062761253,0.0
0.9141394714085136,0.2502614430558229,0.15983502177030204,0.07496568522441871,0.35453607824564765,0.392595025992199,0.7957290929300321,0.0
0.541462347138232,0.23489882451020308,0.5037994200991204,0.5181699723583574,0.1929154653815069,0.5014289566474486,0.967920295122291,2.0
0.5221678339192195,0.18827622865065122,0.2948066622644917,0.35522314510853104,0.09786723957311867,0.15428234943411356,0.18052037452726355,2.0
0.9176400879325077,0.5310672047973451,0.02688136592318882,0.29491375887123517,0.9032435897053658,0.2972262104797925,0.6134375991868376,1.0
0.7970857670111042,0.5844739555638166,0.913099294933734,0.31262061756240755,0.08155386084922452,0.1558457521430382,0.01904823194688754,0.0
0.6780537471612074,0.12029706336022891,0.6899575657369325,0.36954140913126754,0.21074047940116902,0.03472103167562668,0.38042123499017955,2.0
0.5757564562036213,0.18370497887519519,0.2193057072370079,0.021906018459975807,0.24063602270131051,0.02562645557016363,0.26820721649017465,2.0
0.8329647039528827,0.5675003976725671,0.7150108436014676,0.3298198961182047,0.27966331317008863,0.16137359798679396,0.8566328550813916,0.0
0.9843007557946943,0.482784225404297,0.6347798797967203,0.2922778103119066,0.03164342700097604,0.16890858295056743,0.44839269837856743,0.0
0.8011991213078808,0.32967495898167476,0.2091598759197583,0.22726454545588282,0.08876362723748081,0.900467349120297,0.8768115527133994,0.0
0.7960250960687025,0.7113622954182478,0.10825248491232586,0.4210547911351734,0.5128981091670884,0.8822303075535398,0.014278306425036136,1.0
0.8468922633262708,0.7786863679075379,0.7557092355943728,0.4994739753711561,0.022177304902426254,0.27632566677549786,0.4599259543232913,0.0
0.8924794350372993,0.7669129377641932,0.6554092698101945,0.10348034163419723,0.08560232638174735,0.33886890251056323,0.9381093854734611,0.0
0.8696255947474205,0.544960133111496,0.45871176918751366,0.07883230886940168,0.09645470014774775,0.4257653380495312,0.9735984137956722,0.0
0.9182133817389917,0.9968938715302017,0.5173710881058976,0.3475167454515583,0.2998380737200733,0.5312042508117636,0.20236867755737875,0.0
0.8365826063117896,0.33377329284279655,0.3765205159072246,0.26785498606973346,0.4600088753805079,0.9074408790815227,0.3909082037111583,1.0
0.9123213201848868,0.3259753729621373,0.5568675257343603,0.467171856871998,0.04667354326986976,0.17829209828942727,0.16283539800634506,0.0
0.860496460211559,0.15084685302036702,0.2619573177815776,0.5040750647100172,0.16637598449159718,0.02951214996254181,0.13382096863805315,0.0
0.9296806877593746,0.4185829087089852,0.24896266419375915,0.3604531853925954,0.6057779190905616,0.6896252727501508,0.3376254281092067,1.0
0.8968814253397437,0.2251947527737773,0.07051528100456603,0.44991859323699734,0.9024124231870764,0.5681793244768856,0.8439262335288734,1.0
0.988705386338891,0.5752065476551443,0.46078226998290506,0.566554931857962,0.01830956961142549,0.42915161007995706,0.44764220704380164,0.0
0.8765330517754728,0.38032512899949533,0.38909459229598853,0.3296226610867742,0.1320606158207514,0.22603632510012395,0.10266670484167884,0.0
0.7630051806812539,0.28395830726586435,0.2064861561016226,0.166294012947728,0.9637576988339733,0.7744182583089321,0.34054911256717857,1.0
0.8507850217186601,0.19968574141343262,0.7040198606964311,0.05319827912225722,0.13670939481427696,0.19688804978242325,0.8199506115133396,0.0
0.91906712340031,0.34443668654623527,0.5831531901769991,0.4757450449600825,0.05632240963459091,0.4424688206285239,0.3376422602673693,0.0
0.9059271588991287,0.2620275018378575,0.9758433599429799,0.5702867971754686,0.22923218659997724,0.22618675679138067,0.42763362779022873,0.0
0.9040101935513667,0.8285269865321845,0.12898591706822984,0.039302392268423914,0.026416820717000994,0.08121028920616302,0.6444646960694586,0.0
0.3873257531775476,0.1355078294741239,0.0972773679912696,0.5430709371454886,0.19555020018863167,0.4475304401059337,0.3481910019935929,3.0
0.897489397502196,0.13296376317176636,0.724820764199668,0.133296856160595,0.20906383894250746,0.5024466545754422,0.4326501471483687,0.0
0.047398081747318965,0.3580203354159608,0.8263691511583705,0.5488374004890566,0.11575445899808535,0.4458319944534581,0.5598915093498144,3.0
0.5813021490809114,0.21854334506816572,0.11527960797019887,0.10708631057517348,0.03067328363961995,0.9751103421070098,0.6953761436433238,2.0
0.2708107824392647,0.3260737442473929,0.518432557158242,0.6219032550737282,0.05947198594477009,0.8286905908554594,0.6938148023269336,3.0
0.9032123181538922,0.13683471202143402,0.9861842673604759,0.07940914454896103,0.1704530685825677,0.3436069967205909,0.4344712429487224,0.0
0.7989099651021292,0.7655985179783185,0.5220349248379789,0.38204821264142996,0.24147125554245819,0.8802647387131888,0.9140066662748522,0.0
0.9451621838371824,0.5765107630977488,0.3884583744579002,0.3443280746709029,0.6290789657688236,0.5713985650527293,0.8124612021186551,1.0
0.6062466679371437,0.18979258895059173,0.42005723579297016,0.07174436030893588,0.17818629255823787,0.8757367852789169,0.5619937988216882,2.0
0.662781404864142,0.22005905220818647,0.16981360727558792,0.1717229856492215,0.39128509383487103,0.25480809566721363,0.9735458941191703,2.0
0.7781500535061623,0.36029299925336644,0.2211644766712986,0.33226426072582205,0.864876198585098,0.2807356871912582,0.5415729103417247,1.0
0.4479389146004067,0.16160550832231188,0.5001436265940962,0.5606583443757092,0.07173532819296234,0.16911031246903685,0.9304712344202358,3.0
0.8977333558176137,0.7950442251354886,0.4937262386997976,0.4492494764166127,0.3078927146639029,0.025148184538505425,0.30907604973466174,0.0
0.9647242564119343,0.28043664168861115,0.5265180187456194,0.45626773026073053,0.15545018402884658,0.5402858495339404,0.95387259969835,0.0
0.7917867407648385,0.23699357156091724,0.8440931885973295,0.10580068088988298,0.11944055776332703,0.8729028778389301,0.19813929732226088,0.0
0.3511869270122723,0.32277302250451634,0.39791455442612134,0.7604146614752846,0.020690186731172885,0.5410444803202665,0.5208934808821278,3.0
0.6416682746141036,0.1848247493110959,0.31604621337049177,0.41104060820398236,0.16636820591281215,0.27907695435982594,0.25625626121511413,2.0
0.5589209929028323,0.06032780784813202,0.5844549813338703,0.2716347329227259,0.3209774044497428,0.5251836081312569,0.7529107773450924,2.0
0.5484108230876574,0.2116548727054037,0.22203804264312552,0.24395017764531435,0.3211771331278627,0.08376324458229112,0.2758038440309255,2.0
0.9055323095600136,0.48062365471812785,0.3923678305959829,0.38625516571840723,0.9991826299151547,0.3342667870222277,0.4002386685641902,1.0
0.6004331898848416,0.08392593851081753,0.3866478446671969,0.17772643627435153,0.24830932284969642,0.5467730988709945,0.6028593014248645,2.0
0.8730649998102336,0.92235794099827,0.47079491310434973,0.24015241989742087,0.028455164106445593,0.18699004475281455,0.1044175102818008,0.0
0.9593883413659381,0.37335541072250356,0.2857876992645172,0.2130321968293042,0.32158798372121633,0.8267790767564167,0.40999021928866586,0.0
0.9066153388330658,0.628550067513322,0.31526474742823685,0.2688313976845079,0.9821920229648229,0.2995912878954642,0.7911641150026388,1.0
0.386907003729126,0.21600593463180492,0.08747747267724945,0.5574035555562165,0.14368532211671042,0.7056318053312571,0.8549584447852091,3.0
0.5124662576029453,0.2445923194036906,0.07458979356849307,0.20205600544314317,0.018987871332868125,0.14788467998593324,0.7736042859694788,2.0
0.029484055215008187,0.5019489604752415,0.5076817722993086,0.7612607006760942,0.07613362418271667,0.3818919211700229,0.7761009336241008,3.0
0.06847899680500857,0.4014716457855625,0.4920857676827356,0.5490244852448533,0.04132789976646904,0.45376772802100285,0.6253663276797413,3.0
0.6847332155124985,0.30557640937019415,0.06714839093757749,0.18969191123654588,0.3429481359041854,0.20938109165567242,0.45761816123731036,2.0
0.7976033798633109,0.8711375910079306,0.6030948082070149,0.1242459472433099,0.051370632351167136,0.6288351995606569,0.4228482753287256,0.0
0.6448923896298273,0.11990403086890289,0.7239384266386671,0.39949159953795554,0.37636467448924343,0.7463325996359915,0.9674466590016536,2.0
0.928677395301251,0.35919371274959344,0.30287299354232766,0.4264100540475414,0.18209008635004154,0.223328624072629,0.9370158367683489,0.0
0.8756257448075948,0.7255220028496406,0.27683583088722497,0.12710917172193337,0.9867229120096113,0.7288989850893304,0.10661550848557266,1.0
0.8603706559446493,0.9856234457020759,0.3685780048416788,0.34942153816689836,0.18723905055121431,0.03982212314214195,0.9631726347623398,0.0
0.7844744828681556,0.5523415063091609,0.7866378459773024,0.047284255061391,0.3575282122561444,0.1222047657905152,0.9594785787713961,0.0
0.9719800615371434,0.32592410433994834,0.8495222774380005,0.03938928359188365,0.015262487095643262,0.05528677699148943,0.7957081936191467,0.0
0.907973590256455,0.3139284019621482,0.4352380486038655,0.10515819256323389,0.8271048950834058,0.343431273400329,0.54615147762769,1.0
0.9654115539472976,0.30817715192418527,0.4770944501517874,0.5620481827982358,0.26286897853651137,0.7747506364998775,0.5125979329469136,0.0
0.8617071669388776,0.32458168637209006,0.4183225107023387,0.4720977097681447,0.8544464470527248,0.35814388714778955,0.38716643826096864,1.0
0.9118871665160042,0.8628773467731532,0.4171715383866774,0.27475522776673666,0.07222509255204178,0.6456284482324064,0.8145303707748891,0.0
0.8850774893624624,0.9405355244508945,0.8886715213386764,0.16945331465471647,0.2102455939850083,0.29102164024238686,0.5946376817566282,0.0
0.9293643506021552,0.4645388494168208,0.3547160803503523,0.11669183561346241,0.9147986875224221,0.25752108976348087,0.3980653330566549,1.0
0.803525952585487,0.47901332578376443,0.02563113399517554,0.21561704989298947,0.6613234816562198,0.9370346600796366,0.9560902242902892,1.0
0.819167470514435,0.7475441907348807,0.1658276294502125,0.24556152778178386,0.5203509036625075,0.3673312325395103,0.10827320535627794,1.0
0.9087026405112071,0.7840546630388087,0.8468425751590328,0.5013049712855362,0.354469640430532,0.9107251582390274,0.29295282245452225,0.0
0.9658262340763177,0.17765713664201618,0.6158670065683345,0.38284898152267055,0.25327470539120644,0.9615539593476272,0.8042863638425494,0.0
0.8976695407907593,0.8419512036151512,0.48856271189119105,0.4314256089808469,0.24209699509501265,0.47075270200615904,0.6372305777770751,0.0
0.9888291051399483,0.2834002238691333,0.8041561307424747,0.4596038622053976,0.2054625214766423,0.29052846015438594,0.6223489697584573,0.0
0.8914690565460337,0.5898298990735583,0.26925783004933757,0.4586281896490144,0.22512247656713702,0.8139179957317719,0.7989979059092683,0.0
0.9110071125374222,0.7482755080573199,0.2909827981137162,0.5155367668667483,0.23584552797319447,0.28610872798146836,0.4654558981165514,0.0
0.9252808062580706,0.38490547677484344,0.07752243892097038,0.24558561172859672,0.5550914721779351,0.742772248344701,0.2203612548787519,1.0
0.9491748557931952,0.523555259891666,0.5835023583724162,0.19358305611469273,0.2868725815200942,0.041823695791417204,0.24685902807570714,0.0
0.760110956060353,0.9512631075190073,0.8006948282137502,0.47703657838467417,0.1268195876651289,0.4462839258949529,0.3113097855973054,0.0
0.9403156796248362,0.5250469066060662,0.06654334078282276,0.3377436261845401,0.22809055370592407,0.01758562481437853,0.9645119210284346,0.0
0.6243375242805325,0.3132986622170254,0.4162381618249982,0.5636832183013307,0.3263917786741099,0.9661785946153063,0.2301126646738666,2.0
0.8411250843643041,0.706594009371435,0.10707239097744198,0.1668175584097118,0.23641652516210432,0.5586934914103301,0.6009775042927649,0.0
0.8599228875004945,0.6759505584871496,0.14410355961106996,0.3843262894010815,0.23307888970418816,0.32673403426003533,0.7085897373562048,0.0
0.8224770102691079,0.9190049013319602,0.4085880950287306,0.3954813188649515,0.27474446527765733,0.034384758285117334,0.6745878909518649,0.0
0.9472857061341842,0.46928056538008767,0.7337611132729729,0.2742837946336152,0.08982785356700144,0.3877280176606783,0.516610062330782,0.0
0.8715272478586746,0.8305458613148694,0.858175678759967,0.31477922564734173,0.133273786257032,0.8370065238572486,0.6681507206597536,0.0
0.808909063204444,0.300480336429623,0.4406754655669809,0.15666880545569994,0.8885073007644521,0.1265262583490404,0.44446908071919855,1.0
0.5485952915831476,0.25865401108170805,0.23228530781380344,0.5227889978475786,0.2994048994804433,0.536567198961011,0.6693665425670984,2.0
0.8741266107352761,0.7565538284651431,0.3874549872341061,0.3872948603283375,0.5527488139376193,0.8733525863506886,0.3817648002173658,1.0
0.631965644342178,0.06045756276980965,0.45270310464309194,0.0407716005178006,0.031043915848841572,0.4533507494894027,0.8731424040164019,2.0
0.835075965008423,0.5888008243122186,0.4039394171854429,0.47957103816771207,0.08415004100116276,0.219561413442932,0.3088199242756128,0.0
0.5483084283748292,0.1827266827814906,0.5555715196310046,0.3587650989501414,0.43347262882931,0.9619892156629524,0.5749145175103673,2.0
0.5625201337463897,0.0112685050866448,0.32132293715976756,0.42305704429002766,0.4465359554865758,0.5892640954791515,0.7066008334359565,2.0
0.784386642862771,0.5597392718615664,0.42816170180590574,0.4030699180571452,0.8651949239967694,0.016831850063317333,0.5313706794794409,1.0
0.1842642493987774,0.2065742119098332,0.6200173318679867,0.7049502246098637,0.2525730794044138,0.3261313843688838,0.6714826569241282,3.0
0.7642028887182613,0.46329399777651803,0.15862518990961824,0.4449971701024772,0.2677792225437684,0.0335041438402387,0.37277390469233096,0.0
0.7925789820130256,0.5846220789843273,0.9860552352208494,0.5414916878948962,0.04089218554301215,0.6982837259658277,0.09046510089061832,0.0
0.5654376329979052,0.22397571130667185,0.10640277584635896,0.08023619608582327,0.16730852815091873,0.30495398200104284,0.6136154218897646,2.0
0.9269881231390751,0.31102279257774035,0.02848993100209414,0.15049281911331663,0.9728759641612348,0.11281789770705442,0.328087994061275,1.0
0.523672590698717,0.21708899405457124,0.40619383416355936,0.4398838747408049,0.1626759106067624,0.405254576924718,0.8696717725562456,2.0
0.5350213382003604,0.46195074011210635,0.800499977188769,0.6513222792573644,0.05743145319327693,0.6240603940350249,0.7591279709414486,3.0
0.7790769087291938,0.49489821268921885,0.15184801215975688,0.3022149505155063,0.561304588690202,0.06763037737984545,0.30194612859148406,1.0
0.8908342604454587,0.6746100701540606,0.0729966339177511,0.4277697320674658,0.5670821639344129,0.008045595865888933,0.40261108544837343,1.0
0.49512097060991755,0.3249202260611346,0.688978745625874,0.9933794189945321,0.05473162956999393,0.543983036984022,0.7120383521586849,3.0
0.7485192521357811,0.28560520859221117,0.7446073597437004,0.7411048111215358,0.031220970997976646,0.8341690937878969,0.07255526225795994,3.0
0.6504613288071666,0.07773003449419982,0.631974283398359,0.08268525282126127,0.34218758041887704,0.15741647756243737,0.594114554390543,2.0
0.7552138368410373,0.5748651343252625,0.032812603017858266,0.22785978737745238,0.7595009249374368,0.2789253686629699,0.6236529609460612,1.0
0.051754679459611985,0.3870626365684774,0.5066584297331296,0.9377609967863821,0.08007295640554811,0.6303255565685772,0.9685820796041983,3.0
0.9207754362171039,0.8063561659630123,0.5004049849958031,0.27861056221678215,0.15951918771558976,0.5904716198271596,0.5260300176335003,0.0
0.5490477145637989,0.07225683114055179,0.6440607014972505,0.567192257697747,0.26478209400324776,0.4298386262392917,0.705952125446533,2.0
0.5884635534873053,0.45585727848722135,0.801630803825629,0.5618918530683341,0.20579295271655046,0.8606191998471033,0.15746204780247908,3.0
0.7923799405589769,0.12462162565141557,0.4795691594552304,0.1386917316682238,0.09168408161105755,0.1078371524627969,0.5904408842942696,0.0
0.44742983525196345,0.27773430105633845,0.8603699454806206,0.567939807163886,0.0647619493716106,0.4826588087950221,0.6277702138001225,3.0
0.8837339480574071,0.3197088573050926,0.37318625908894754,0.2708171458409597,0.6124334519536588,0.8409411179492796,0.6495995100461104,1.0
0.8471618082907428,0.8407592640198747,0.507803083827353,0.4480946468399458,0.03156041233326323,0.36690311891887917,0.2002914888191515,0.0
0.21371051209983505,0.43871623046869745,0.5953646110520799,0.7874121361097154,0.08618154534127744,0.1668610428486934,0.6281949040350278,3.0
0.8709916519471042,0.8820981202573062,0.25095675477328394,0.031807627088202506,0.24843991152656453,0.6767694534741384,0.3128822744747629,0.0
0.8934311406053859,0.5644221631856459,0.46457089412195507,0.3502683519307149,0.9303973348359624,0.08429632193390046,0.23415890444117937,1.0
0.626638059039349,0.3458415853153677,0.09705766175274352,0.9936458112243224,0.26994846134837763,0.6449436986058359,0.44506167096425864,3.0
0.7111506169598825,0.11509341636214535,0.6755079687332541,0.7760981370785066,0.06633056558497068,0.37656979624580567,0.7235616801096815,3.0
0.8526806866697163,0.5271062468381098,0.63885538653201,0.30554996554209646,0.2886927656875782,0.5609902083672158,0.32911561705256276,0.0
0.5782640462900079,0.2771239145530221,0.23180785665043865,0.353350525521394,0.3686436944923762,0.15565919548818175,0.8502005273586543,2.0
0.8196113192298258,0.7563980152279365,0.20944998261217504,0.5516133333199689,1.0000000000000002,0.5861699696223797,0.7559618671907272,1.0
0.0,0.22342709235935418,0.7721748659805245,0.5056378657952586,0.13621934880173742,0.9916084109086347,0.9664183914929595,3.0
0.7609340892442376,0.5980078176672641,0.1911929854597412,0.5020562836068557,0.6343196384335438,0.6003373371473473,0.461690428009493,1.0
0.850192413110213,0.3471862287640427,0.020400609589481464,0.18790632913851818,0.8095698543298948,0.8424233207072713,0.4065355527698754,1.0
0.6485311815697572,0.46440162925178796,0.3191358425349827,0.7607224154712003,0.12361721027814322,0.9039188347668978,0.36324869049324493,3.0
0.8090227429163626,0.3186424357520137,0.17397495147747405,0.1631185286301602,0.7071410300287576,0.7828118809824989,0.6308400672590927,1.0
0.9240192121580926,0.5137852393725533,0.563273921803277,0.4790013291804557,0.0012931753651332506,0.18604052854159214,0.5264255678012267,0.0
0.8500349889538863,0.1450225167811354,0.11104133886720974,0.038856419103886874,0.007611838278370267,0.6059434531460453,0.069837427276774,0.0
0.9544060529384593,0.22694931222035672,0.08615851247019862,0.19918485583694256,0.1309286337365656,0.12825898984043083,0.9952543814424782,0.0
0.8038805583544895,0.5223192913158841,0.2697531396217371,0.40941290161890675,0.6227115083839525,0.7050365519355604,0.6207643053091904,1.0
0.560058757851595,0.2323755830100159,0.3608596945255951,0.40723849451675853,0.21368237459105294,0.5853514823893626,0.49709614584672857,2.0
0.9014571339402628,0.3038786718324157,0.13335831530165143,0.38390416500159763,0.08912438308202277,0.9182391144413418,0.984077105185681,0.0
0.7676157769270424,0.22416393599546494,0.402933122717696,0.26043669270557757,0.9988416196890022,0.45938675822504993,0.05584943327112335,1.0
0.6577205844345315,0.00041451550112946156,0.5458127503112274,0.491859738358572,0.080739480055886,0.7036208022947374,0.4623597634979836,2.0
0.62975329862536,0.31252031225315247,0.6426414780545296,0.418894083443748,0.43231922309089227,0.0020768826703371213,0.543352498088498,2.0
0.9610901898254325,0.4037217047871706,0.24556781275843018,0.13640263312271422,0.3116719443357319,0.6328160776767697,0.10171582812727309,0.0
0.7930792160740838,0.22359391252860225,0.9148858036531499,0.49953695441955315,0.28084294554130385,0.04519182392744536,0.1962227669891612,0.0
0.4581577384297766,0.3596402281607808,0.7441304048284325,0.5498629890334318,0.056506436286845776,0.7371614611033805,0.4097135818844534,3.0
0.10874825615584993,0.2360216693899271,0.482474775753965,0.8965304411476124,0.011462328266098248,0.262897447034126,0.7217955865444968,3.0
0.8434582934982742,0.47221254337433305,0.06967442423946363,0.5068658687284422,0.27760790160769555,0.8022559539212937,0.6485450009735693,0.0
0.7508782776397116,0.2701054937878896,0.09906219588588464,0.20665400587442567,0.2585768207081481,0.837737417574492,0.6749095988231449,0.0
0.8811053989036739,0.6675259841922646,0.35151170021379075,0.30831396640481346,0.7958705541728559,0.2688360510298824,0.8293205039563535,1.0
0.6200953675888041,0.17243874198496897,0.5435194420424393,0.3623041791220235,0.06134469658776727,0.03771830911248508,0.29620045062170364,2.0
0.9430713894026266,0.43784553635760437,0.05523112794267404,0.17694697273802112,0.7802378474340219,0.01606670835818913,0.9878752875762132,1.0
0.767047536329998,0.3670837245770999,0.12848420896615045,0.5119950787138748,0.32698306355899126,0.05007161511273994,0.7733520770686836,0.0
0.19158494527836756,0.30619080031445634,0.14855344798343809,0.7146126525877577,0.03702391971538725,0.8844258165779988,0.3136972816565561,3.0
0.8084105192197222,0.6241896959435895,0.9055829544603586,0.2860468043801183,0.32999559742300083,0.8968095975342747,0.3360580625097832,0.0
0.8665691342747972,0.6338274061202985,0.5869987426507667,0.48958657331258926,0.3278642819242265,0.09145801391216413,0.030393958836366752,0.0
0.6978121994886162,0.304112103840643,0.6131544295641156,0.2914374729303453,0.40755701897783725,0.022345284452319647,0.26791117518485186,2.0
0.35004006840404234,0.24014072230738984,0.6101826270780166,0.776804659198108,0.1411911995497951,0.09605572134297213,0.002457848888577585,3.0
0.7984469858815193,0.29595204101389583,0.4270864406116266,0.5205396893963065,0.5688157455221401,0.6571899873331062,0.08193522347572624,1.0
0.8496474478140941,0.713199152688506,0.7874211724434289,0.44693442712682274,0.10347941491863817,0.8430975162811425,0.2980872430576672,0.0
0.8380566017425841,0.3725625811702755,0.2815168048484523,0.4427124265712915,0.3162000175740588,0.5077215750905162,0.7188383050756425,0.0
0.8995675279280566,0.5084020463293608,0.11242421540765268,0.36782747878370403,0.2216995053356025,0.5622112642120676,0.44025782674861,0.0
0.6737689330877916,0.2883005555960486,0.3317205860285374,0.08800980830524724,0.4369193862731939,0.4219880064726349,0.05788845428130529,2.0
0.852943868303776,0.952159374594807,0.7780078154497765,0.4885212815595834,0.18773990665673995,0.16174662789232708,0.20533660561381784,0.0
0.8866779370606035,0.6170409669593145,0.823716669347404,0.28857348399100735,0.032937917832122535,0.4563363075039455,0.8049204701588247,0.0
0.9786326506035943,0.2996691314438894,0.25138294691641516,0.09865696116943173,0.05629706723404716,0.6208732032307673,0.8992902644553867,0.0
0.9663746415618286,0.3539919353412725,0.9443734849156686,0.35537748309445405,0.030384323188043447,0.2159110559263525,0.6631298650189769,0.0
0.7917059214470028,0.29425000075846086,0.5893198772288956,0.4977680094890443,0.3163646710465463,0.8048384953922525,0.360880746395262,0.0
0.7665435196028847,0.952212390152294,0.7888070416528393,0.13018566634341433,0.0477678335909688,0.011896725066364189,0.1490623483008282,0.0
0.8907930318720589,0.5951598276186199,0.1072745867305342,0.37199368413989675,0.5798966441561351,0.26462721241581233,0.09539105647886237,1.0
0.8545680660439281,0.6822231479640699,0.4026201265892063,0.35766915738999516,0.09887876786429663,0.7740127090348083,0.7208439259002656,0.0
0.5080809193109159,0.03439325263954501,0.14360569849861063,0.10462805165301081,0.30927611054417153,0.404428433439469,0.3693510943785042,2.0
0.666520418417222,0.18427646897581154,0.7135854876945511,0.3785611605861051,0.40212200903773,0.4087257387619829,0.7381517596554547,2.0
0.8860528799643677,0.6415466180928954,0.575529473906708,0.1415448661364727,0.19406170771635367,0.76400832946159,0.13412689229668395,0.0
0.9104512383585497,0.31350037729839875,0.2539480771840734,0.4409773760118679,0.240908161751955,0.3247346080972633,0.4621983448015473,0.0
0.9179952850933699,0.6685202341524392,0.14182653306035697,0.287363528220432,0.22850178745615035,0.7265245999374217,0.9656327519811622,0.0
0.966559730023266,0.35072823818838395,0.7871780533605295,0.238650904790206,0.25734424440234355,0.3984434276483886,0.6572947027371382,0.0
0.7942612491550591,0.7160805520863993,0.4426888082153104,0.1726268080132048,0.7252155416721512,0.03888918193402224,0.18165169681989013,1.0
